ID,X,Y,Z,R,G,B,PART
F0D4ADEF17178625,-3.02,-7.62,32.40,0.72,0.16,0.14,BODY
DDB57D0011066A30,-1.46,-7.42,30.00,0.97,0.95,0.94,BODY
38114A2F6E99560D,0.29,-7.93,30.80,1.00,1.00,1.00,BODY
D97316D77319CDEC,2.28,-7.54,31.60,0.97,0.95,0.97,BODY
669EB9D1D43B4BDC,4.12,-7.55,32.40,0.71,0.16,0.13,BODY
C02D724D0F28BCD5,-1.82,-7.57,30.00,0.97,0.89,0.87,BODY
89AC95AB26A341B6,0.03,-7.37,30.80,1.00,1.00,1.00,BODY
2D71870394BE4648,1.41,-7.92,31.60,1.00,0.98,0.97,BODY
5D31F435C2EB2AAB,3.03,-7.84,32.40,0.65,0.20,0.19,BODY
4EEE4BB12B83590C,-2.44,-7.73,30.00,0.16,0.08,0.06,BODY
EFB1738D99A8FECF,-0.92,-7.42,30.80,0.99,0.98,1.00,BODY
E4C75BBB79C8A89F,0.86,-7.39,31.60,1.00,0.99,1.00,BODY
569841950DEBDF16,2.44,-7.40,32.40,0.99,0.99,0.99,BODY
14BA8837A4C0F40E,-3.15,-7.25,30.00,0.74,0.20,0.16,BODY
EF6B863A8B70EAD8,-1.29,-7.37,30.80,0.98,1.00,1.00,BODY
9B41DF230929F0EC,0.40,-7.44,31.60,1.00,0.99,0.99,BODY
6C74F744BEFAF3D6,2.14,-7.48,32.40,1.00,0.99,0.99,BODY
49318BEB6537EAF9,3.56,-7.59,30.00,0.88,0.71,0.71,BODY
B1F4EC2F93189CFB,-2.55,-7.70,30.80,1.00,1.00,0.97,BODY
9B007A8D23DD9ACA,-0.35,-7.21,31.60,0.99,0.99,0.99,BODY
0E6D065BCE939228,0.94,-7.22,32.40,1.00,0.99,1.00,BODY
C77A7DC40C74C0AF,2.92,-7.35,30.00,1.00,0.98,1.00,BODY
0148C28CE19F4ED0,-3.33,-7.38,30.80,0.63,0.19,0.16,BODY
EAE088DA61E89FAA,-1.40,-7.17,31.60,0.98,0.99,1.00,BODY
32E321E5B19F10EF,-0.21,-7.43,32.40,1.00,0.99,1.00,BODY
C58196B988D448EE,1.85,-7.32,30.00,1.00,0.99,0.98,BODY
4601CA95319A4B18,3.72,-7.51,30.80,0.94,0.94,0.94,BODY
AA8F50736A4FD479,-2.96,-7.32,31.60,0.93,0.92,0.93,BODY
7CB941D18E417769,-1.14,-7.69,32.40,1.00,0.99,1.00,BODY
A4BD67B1AC6D6F23,0.49,-7.10,30.00,1.00,0.99,1.00,BODY
35C129BAB5A42B6A,2.10,-7.21,30.80,1.00,0.99,0.98,BODY
FC597B3720279BCA,4.45,-7.62,31.60,0.81,0.71,0.71,BODY
B9EEF9240E224048,-2.05,-7.45,32.40,1.00,1.00,0.99,BODY
D143555CA26E22C3,-0.27,-7.18,30.00,1.00,0.99,1.00,BODY
77F53FEAF119B3CB,1.31,-7.31,30.80,1.00,0.99,1.00,BODY
18FF2210194237D6,2.96,-7.26,31.60,1.00,0.99,1.00,BODY
B0BF7A244AD10D4E,-3.75,-7.44,32.40,0.09,0.14,0.13,BODY
91D20521022733DA,-1.84,-7.44,30.00,1.00,0.99,0.99,BODY
E2FA435AF8C1FFAE,-0.31,-7.55,30.80,1.00,0.99,1.00,BODY
2900019046E21393,1.30,-7.28,31.60,1.00,0.99,1.00,BODY
91E010F19DF5E49C,3.12,-7.36,32.40,0.98,1.00,1.00,BODY
E97BDBA918C7AA32,-3.44,-7.44,30.00,0.09,0.08,0.06,BODY
6C87D6C9100A393A,-1.60,-7.02,30.80,1.00,1.00,1.00,BODY
E87F4248F87FFB6D,-0.14,-7.52,31.60,1.00,0.99,1.00,BODY
C4573E24C8457BCC,1.34,-7.52,32.40,1.00,0.99,1.00,BODY
912A75B27754C33B,3.39,-7.53,30.00,0.98,1.00,1.00,BODY
36D6C89CE72199E4,-3.82,-7.35,30.80,0.64,0.69,0.69,BODY
