ID,X,Y,Z,R,G,B,PART
53FB604FC3C010B8,0.76,-10.60,30.60,0.42,0.75,0.84,BODY
53C8C046F96EB71C,2.90,-10.96,30.00,0.57,0.84,0.94,BODY
4A1B4149EFC3C909,5.68,-10.78,30.20,0.46,0.80,0.91,BODY
B3742E2265BD9CF2,-10.46,-11.15,30.40,0.16,0.36,0.53,BODY
771AFD1BC6B7E086,0.00,-10.93,30.60,0.39,0.68,0.81,BODY
4CB895BD0FCEB860,2.64,-11.00,30.00,0.58,0.84,0.94,BODY
CF2B37FAED905328,4.80,-10.66,30.20,0.48,0.81,0.91,BODY
689D465B0B38FE81,-11.74,-10.58,30.40,0.35,0.60,0.81,BODY
380388BC988325D3,-0.70,-10.93,30.60,0.35,0.67,0.78,BODY
50B0422D8403F411,1.90,-11.01,30.00,0.49,0.82,0.90,BODY
D00B65FF23EC7C60,3.95,-10.69,30.20,0.58,0.84,0.93,BODY
AA953AD1E35CAFF6,-12.01,-10.80,30.40,0.39,0.65,0.81,BODY
86C2755CBAECC1E8,-9.71,-10.45,30.60,0.27,0.50,0.69,BODY
F4696787A9C2C7B5,0.99,-10.62,30.00,0.48,0.80,0.91,BODY
049D3FC26DBC73FA,3.25,-10.65,30.20,0.55,0.83,0.94,BODY
23D6083C44C23EFF,5.96,-10.96,30.40,0.46,0.80,0.91,BODY
9243E155D60BC472,-10.97,-10.64,30.60,0.17,0.41,0.59,BODY
C7982952F6D7B92F,-0.28,-10.78,30.00,0.32,0.63,0.72,BODY
7E8C501156A033C2,2.02,-10.73,30.20,0.54,0.84,0.91,BODY
CD74A5E393B4433C,4.92,-10.76,30.40,0.56,0.85,0.94,BODY
EBD0F1B3CFF4F02C,-12.03,-10.42,30.60,0.35,0.62,0.81,BODY
0184F1F658DCE10A,-9.49,-10.66,30.00,0.25,0.49,0.67,BODY
9C698CC7D71AA9A3,1.20,-10.49,30.20,0.53,0.83,0.93,BODY
3AC945411D508817,3.39,-10.64,30.40,0.58,0.84,0.94,BODY
BAE8112F3DFAAAB5,6.21,-10.38,30.60,0.45,0.78,0.88,BODY
5F510697A6E4E41C,-10.57,-10.87,30.00,0.19,0.46,0.65,BODY
E3BD399EC1DB6252,-0.15,-10.84,30.20,0.26,0.60,0.71,BODY
9A31AF48B4C729FF,2.34,-10.54,30.40,0.54,0.83,0.93,BODY
AD2AFB5505498829,4.67,-10.57,30.60,0.56,0.83,0.94,BODY
487562F8EF949411,-11.91,-10.52,30.00,0.34,0.61,0.78,BODY
05352D2C7B476A20,-9.29,-10.74,30.20,0.25,0.49,0.68,BODY
2DD42546FE874094,0.73,-10.58,30.40,0.46,0.80,0.87,BODY
336CA0F7AFBCE1A6,3.22,-10.73,30.60,0.60,0.84,0.93,BODY
115C48F342E0B38A,5.78,-10.51,30.00,0.48,0.80,0.91,BODY
B6BFEE1E43070DED,-10.81,-10.72,30.20,0.41,0.67,0.85,BODY
24A3C82060E91EC6,-0.69,-10.53,30.40,0.35,0.64,0.74,BODY
CAE6CB71D7EDF823,1.32,-10.39,30.60,0.49,0.82,0.89,BODY
0A4D8276AAB59488,4.11,-10.79,30.00,0.56,0.84,0.94,BODY
C98D7244C621668F,-12.18,-10.22,30.20,0.42,0.64,0.81,BODY
C4D7ED1803B291A1,-9.95,-10.65,30.40,0.24,0.43,0.62,BODY
723F0B93F3F77D62,-0.23,-10.43,30.60,0.43,0.75,0.85,BODY
23E72B49AA4B6CE6,2.50,-10.51,30.00,0.60,0.85,0.93,BODY
CCD37A46316CD0E2,4.79,-10.57,30.20,0.52,0.83,0.91,BODY
5C0955D64443CA5D,-11.26,-10.38,30.40,0.31,0.59,0.80,BODY
F83612693C204CB9,-8.91,-10.30,30.60,0.29,0.51,0.68,BODY
0BC83618BD982B59,1.10,-10.67,30.00,0.53,0.83,0.91,BODY
85BE5CCDA601554C,3.79,-10.42,30.20,0.59,0.85,0.94,BODY
4CE7A3E722553F2E,6.07,-10.19,30.40,0.47,0.78,0.88,BODY
BF0280E2C07DA3A3,-10.70,-10.35,30.60,0.35,0.64,0.81,BODY
70BDF14C99A680F6,-0.59,-10.13,30.00,0.32,0.67,0.78,BODY
055021FA59496461,1.66,-10.46,30.20,0.58,0.84,0.94,BODY
88C582BFBB6AB39A,4.46,-10.42,30.40,0.56,0.85,0.94,BODY
B671C3747A20FE7E,-12.02,-10.17,30.60,0.38,0.62,0.80,BODY
DD316BEC80ED826F,-9.32,-10.15,30.00,0.26,0.47,0.65,BODY
B9237AAAACFCAC39,0.56,-10.09,30.20,0.44,0.77,0.86,BODY
EB1F43BA4A1289F8,2.96,-10.58,30.40,0.62,0.86,0.95,BODY
D2CEAB117F73B233,5.44,-10.21,30.60,0.52,0.82,0.93,BODY
7F8203FC0E7E489E,-11.39,-10.25,30.00,0.32,0.60,0.80,BODY
8E676E77D9F61F72,-8.88,-10.41,30.20,0.45,0.67,0.84,BODY
